player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,Our_rating,team_id,team_name,league_id,league,season,captain,shots/total,shots/on,goals/total,goals/conceded,goals/assists,goals/saves,passes/total,passes/key,passes/accuracy,tackles/total,tackles/blocks,tackles/interceptions,duels/total,duels/won,dribbles/attempts,dribbles/success,fouls/drawn,fouls/committed,cards/yellow,cards/yellowred,cards/red,penalty/won,penalty/commited,penalty/success,penalty/missed,penalty/saved,games/appearences,games/minutes_played,games/lineups,substitutes/in,substitutes/out,substitutes/bench
292,J. Henderson,Jordan Brian,Henderson,,Midfielder,31,17/06/1990,Sunderland,England,England,182 cm,67 kg,,6.9375,6.796819007466084,40,Liverpool,2,Premier League,2018-2019,21,16,1,1,0,3,0,1518,16,85,46,3,30,172,89,14,7,12,26,2,1,0,0,0,0,0,0,32,1983,21,11,6,12
297,A. Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,,Midfielder,28,15/08/1993,Portsmouth,England,England,180 cm,70 kg,,6.8,6.732522659977711,40,Liverpool,2,Premier League,2018-2019,0,1,1,0,0,0,0,10,1,38,1,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,2,19,0,2,0,3
307,X. Shaqiri,Xherdan,Shaqiri,,Midfielder,30,10/10/1991,Gjilan,Kosovo,Switzerland,169 cm,72 kg,,6.930434,7.022753649845116,40,Liverpool,2,Premier League,2018-2019,0,26,10,6,0,3,0,519,21,78,14,1,6,91,38,16,6,14,9,2,0,0,0,0,0,0,0,24,1058,11,13,7,26
302,Roberto Firmino,Roberto Firmino,Barbosa de Oliveira,,Attacker,30,02/10/1991,Maceió,Brazil,Brazil,181 cm,76 kg,,7.102941,7.413102124802606,40,Liverpool,2,Premier League,2018-2019,0,75,35,12,0,6,0,1033,44,79,29,1,6,339,118,72,49,10,38,0,0,0,0,0,1,0,0,34,2620,31,3,16,3
304,S. Mané,Sadio,Mané,,Attacker,29,10/04/1992,Sedhiou,Senegal,Senegal,175 cm,69 kg,,7.363888,7.63515334829803,40,Liverpool,2,Premier League,2018-2019,0,87,42,22,0,1,0,925,45,77,35,4,15,417,186,101,51,64,34,2,0,0,1,0,0,0,0,36,3086,35,1,10,1
306,Mohamed Salah,Mohamed,Salah Ghaly,,Attacker,29,15/06/1992,Muḥāfaẓat al Gharbiyya,Egypt,Egypt,175 cm,71 kg,,7.45,7.878215298735801,40,Liverpool,2,Premier League,2018-2019,0,137,64,22,0,8,0,819,68,74,21,0,5,426,143,151,80,32,25,1,0,0,5,0,3,0,0,38,3262,37,1,13,1
305,D. Origi,Divock,Okoth Origi,,Attacker,26,18/04/1995,Oostende,Belgium,Belgium,185 cm,75 kg,,6.772727000000001,6.7958005280969,40,Liverpool,2,Premier League,2018-2019,0,13,6,3,0,1,0,76,3,57,6,0,0,52,21,10,6,5,2,0,0,0,0,0,0,0,0,12,366,4,8,3,21
18862,N. Clyne,Nathaniel Edwin,Clyne,,Defender,30,05/04/1991,Stockwell,England,England,175 cm,67 kg,,6.478571,6.768859349887052,40,Liverpool,2,Premier League,2018-2019,0,2,0,0,0,1,0,345,5,72,33,3,16,93,45,9,4,3,9,0,0,0,0,0,0,0,0,4,108,1,3,0,5
18955,D. Ings,Daniel William John,Ings,,Attacker,29,23/07/1992,Winchester,England,England,178 cm,73 kg,,7.05,7.176718001818103,40,Liverpool,2,Premier League,2018-2019,0,55,23,0,0,3,0,279,28,71,30,2,5,228,91,37,20,22,16,0,0,0,3,0,3,0,0,0,0,0,0,0,0
621,Vincent Jean Mpoy Kompany,Vincent Jean,Mpoy Kompany,,Defender,34,10/04/1986,Uccle,Belgium,Belgium,193 cm,85 kg,,7.166666,6.735452838459796,50,Manchester City,2,Premier League,2018-2019,13,5,1,1,0,0,0,1142,1,87,16,8,16,89,55,4,3,0,17,6,0,0,0,0,0,0,0,17,1223,13,4,3,13
618,Danilo,Danilo Luiz,da Silva,,Defender,30,15/07/1991,Bicas,Brazil,Brazil,184 cm,78 kg,,7.122222,6.764592640695224,50,Manchester City,2,Premier League,2018-2019,0,14,3,1,0,0,0,667,4,88,20,0,15,92,54,13,8,8,10,1,0,0,0,0,0,0,0,11,806,9,2,1,17
644,L. Sané,Leroy,Sané,,Attacker,25,11/01/1996,Essen,Germany,Germany,183 cm,75 kg,,7.206450999999999,7.266543181530997,50,Manchester City,2,Premier League,2018-2019,0,56,24,10,0,10,0,715,40,81,24,2,8,246,103,102,55,14,9,1,0,0,1,0,0,0,0,31,1867,21,10,10,16
624,N. Otamendi,Nicolás Hernán Gonzalo,Otamendi,,Defender,33,12/02/1988,Buenos Aires,Argentina,Argentina,183 cm,81 kg,,7.14,6.711763075864926,50,Manchester City,2,Premier League,2018-2019,0,15,3,0,0,0,0,1152,2,79,24,4,29,105,70,2,2,3,8,1,0,0,0,0,0,0,0,18,1233,14,4,1,21
634,David Silva,David Josué,Jiménez Silva,,Midfielder,35,08/01/1986,Arguineguín,Spain,Spain,173 cm,67 kg,,7.318181,7.67493169933215,50,Manchester City,2,Premier League,2018-2019,15,51,20,6,0,8,0,1770,77,87,30,1,22,218,105,47,31,25,26,3,0,0,0,0,0,0,0,33,2411,28,5,15,7
617,Ederson Moraes,Ederson,Santana de Moraes,,Goalkeeper,28,17/08/1993,Osasco,Brazil,Brazil,188 cm,86 kg,,6.871052000000001,6.359160812790348,50,Manchester City,2,Premier League,2018-2019,0,0,0,0,23,1,58,760,3,83,3,0,1,21,19,1,1,3,2,2,0,0,0,0,0,0,0,38,3420,38,0,0,0
627,K. Walker,Kyle,Walker,,Defender,31,28/05/1990,Sheffield,England,England,178 cm,70 kg,,7.08125,6.760571612077406,50,Manchester City,2,Premier League,2018-2019,0,21,4,1,0,1,0,2153,24,86,40,5,36,199,117,34,18,14,15,3,0,0,0,1,0,0,0,33,2777,30,3,1,7
626,J. Stones,John,Stones,,Defender,27,28/05/1994,Barnsley,England,England,188 cm,70 kg,,7.086363,6.672494922723124,50,Manchester City,2,Premier League,2018-2019,0,5,1,0,0,0,0,1649,5,87,16,9,14,134,88,8,6,7,6,1,0,0,0,0,0,0,0,24,1762,20,4,2,14
622,A. Laporte,Aymeric,Laporte,,Defender,27,27/05/1994,Agen,France,France,191 cm,86 kg,,7.188235000000001,6.851147034602997,50,Manchester City,2,Premier League,2018-2019,0,26,7,3,0,3,0,2768,15,88,42,9,39,232,139,6,3,18,21,3,0,0,0,0,0,0,0,35,3057,34,1,1,2
623,B. Mendy,Benjamin,Mendy,,Defender,27,17/07/1994,Longjumeau,France,France,185 cm,85 kg,,7.15,6.7692902947325475,50,Manchester City,2,Premier League,2018-2019,0,7,3,0,0,5,0,574,12,87,16,4,10,94,35,16,9,2,12,1,0,0,0,0,0,0,0,10,900,10,0,0,1
633,İ. Gündoğan,İlkay,Gündoğan,,Midfielder,31,24/10/1990,Gelsenkirchen,Germany,Germany,180 cm,80 kg,,7.254838,7.333768194665487,50,Manchester City,2,Premier League,2018-2019,0,43,11,6,0,3,0,1811,44,90,19,3,28,166,85,24,19,23,13,3,0,0,0,0,0,0,0,31,2135,23,8,6,9
641,O. Zinchenko,Oleksandr,Zinchenko,,Midfielder,25,15/12/1996,Radomyshl,Ukraine,Ukraine,175 cm,64 kg,,7.1,6.724330191792466,50,Manchester City,2,Premier League,2018-2019,0,7,1,0,0,3,0,1083,12,90,34,3,20,147,68,13,5,5,15,1,0,0,0,0,0,0,0,14,1153,14,0,2,7
629,K. De Bruyne,Kevin,De Bruyne,,Midfielder,30,28/06/1991,Drongen,Belgium,Belgium,181 cm,68 kg,,7.368421000000001,7.195435048292214,50,Manchester City,2,Premier League,2018-2019,0,31,12,2,0,2,0,607,36,84,22,1,3,118,62,27,19,15,10,2,0,0,0,0,0,0,0,19,974,11,8,7,9
636,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,,Midfielder,27,10/08/1994,Lisboa,Portugal,Portugal,173 cm,64 kg,,7.158333,7.451234320729569,50,Manchester City,2,Premier League,2018-2019,0,62,22,7,0,7,0,1469,72,85,52,3,25,318,136,88,49,24,31,3,0,0,1,0,0,0,0,36,2853,31,5,4,6
640,Fernandinho,Fernando Luiz,Rosa,,Midfielder,36,04/05/1985,Londrina,Brazil,Brazil,179 cm,67 kg,,7.224137,6.930244465035399,50,Manchester City,2,Premier League,2018-2019,7,30,7,1,0,3,0,1793,23,86,57,4,41,322,177,26,19,26,40,5,0,0,0,1,0,0,0,29,2381,27,2,6,2
631,P. Foden,Philip,Foden,,Midfielder,21,28/05/2000,Stockport,England,England,171 cm,70 kg,,6.85,6.816707116995731,50,Manchester City,2,Premier League,2018-2019,0,14,6,1,0,0,0,200,8,85,7,0,4,47,22,11,8,5,4,0,0,0,0,0,0,0,0,13,327,3,10,2,26
645,R. Sterling,Raheem Shaquille,Sterling,,Attacker,27,08/12/1994,Kingston,Jamaica,England,170 cm,69 kg,,7.405882000000001,7.68118611722142,50,Manchester City,2,Premier League,2018-2019,0,77,39,17,0,10,0,1084,69,85,32,3,17,413,173,152,82,44,40,3,0,0,2,0,0,0,0,34,2777,31,3,9,7
643,Gabriel Jesus,Gabriel Fernando,de Jesus,,Attacker,24,03/04/1997,São Paulo,Brazil,Brazil,175 cm,73 kg,,6.838461,7.103913635796968,50,Manchester City,2,Premier League,2018-2019,0,43,25,7,0,3,0,294,21,76,10,2,3,164,65,38,22,18,12,1,0,0,0,0,1,0,0,29,1019,8,21,4,28
642,S. Agüero,Sergio Leonel,Agüero del Castillo,,Attacker,33,02/06/1988,Quilmes,Argentina,Argentina,173 cm,70 kg,,7.393939,7.905161835990081,50,Manchester City,2,Premier League,2018-2019,2,118,43,21,0,8,0,654,35,83,17,1,9,230,104,73,45,25,21,3,0,0,0,0,2,0,0,33,2480,31,2,23,3
635,R. Mahrez,Riyad,Mahrez,,Attacker,30,21/02/1991,Sarcelles,France,Algeria,179 cm,67 kg,,7.308333,7.220985843789082,50,Manchester City,2,Premier League,2018-2019,0,54,25,7,0,4,0,675,26,82,14,1,9,159,73,40,25,15,10,0,0,0,0,0,0,1,0,27,1339,14,13,9,23
630,F. Delph,Fabian,Delph,,Midfielder,32,21/11/1989,Bradford,England,England,174 cm,60 kg,,6.927272,6.691886512977358,50,Manchester City,2,Premier League,2018-2019,1,4,3,0,0,1,0,633,3,92,23,0,13,80,47,9,8,7,6,1,0,1,0,0,0,0,0,11,725,8,3,2,9
893,Luis Antonio Valencia Mosquera,Luis Antonio,Valencia Mosquera,,Midfielder,35,04/08/1985,Lago Agrio,Ecuador,Ecuador,180 cm,83 kg,,6.983333,6.763253395842282,33,Manchester United,2,Premier League,2018-2019,5,2,0,0,0,0,0,228,7,85,8,0,5,32,18,6,3,4,7,2,0,0,0,0,0,0,0,6,466,5,1,1,4
12753,M. Fellaini,Marouane,Fellaini-Bakkioui,,Midfielder,33,22/11/1987,Etterbeek,Belgium,Belgium,194 cm,85 kg,,6.715383999999999,6.727412738867825,33,Manchester United,2,Premier League,2018-2019,0,7,3,0,0,1,0,345,3,72,21,5,4,135,79,4,1,9,15,1,0,0,1,0,0,0,0,14,744,6,8,0,11
898,Ander Herrera,Ander,Herrera Agüera,,Midfielder,31,14/08/1989,Bilbao,Spain,Spain,182 cm,71 kg,,6.972727000000001,6.898850868453693,33,Manchester United,2,Premier League,2018-2019,0,21,8,2,0,3,0,860,15,86,54,6,37,180,91,17,12,20,21,4,0,0,0,1,0,0,0,22,1404,16,6,7,9
886,Diogo Dalot,José Diogo,Dalot Teixeira,,Defender,22,18/03/1999,Braga,Portugal,Portugal,183 cm,76 kg,,6.825,6.856956532043808,33,Manchester United,2,Premier League,2018-2019,0,15,0,0,0,2,0,300,17,67,24,2,10,89,59,16,11,2,12,3,0,0,0,1,0,0,0,16,1015,12,4,6,10
894,A. Young,Ashley,Young,,Defender,36,09/07/1985,Stevenage,England,England,175 cm,65 kg,,7.01,7.014358062243412,33,Manchester United,2,Premier League,2018-2019,26,12,3,2,0,2,0,1067,40,76,52,10,55,220,121,34,17,32,37,9,1,0,0,0,0,0,0,30,2568,28,2,0,8
887,M. Darmian,Matteo,Darmian,,Defender,32,02/12/1989,Legnano,Italy,Italy,182 cm,70 kg,,6.74,6.685553627884534,33,Manchester United,2,Premier League,2018-2019,0,1,1,0,0,0,0,149,2,69,14,0,7,39,22,3,1,4,3,0,0,0,0,0,0,0,0,6,443,5,1,1,11
910,A. Sánchez,Alexis Alejandro,Sánchez Sánchez,,Attacker,33,19/12/1988,Tocopilla,Chile,Chile,169 cm,62 kg,,6.845,6.8714761654274295,33,Manchester United,2,Premier League,2018-2019,0,17,9,1,0,3,0,285,21,74,17,0,9,135,56,27,14,18,14,3,0,0,0,0,0,0,0,20,877,9,11,8,14
907,R. Lukaku,Romelu,Lukaku Menama,,Attacker,28,13/05/1993,Antwerpen,Belgium,Belgium,190 cm,94 kg,,6.896875,7.138532267217918,33,Manchester United,2,Premier League,2018-2019,0,55,32,12,0,0,0,354,23,63,8,1,2,299,124,40,21,3,18,4,0,0,1,0,0,0,0,32,2130,22,10,4,11
892,C. Smalling,Chris,Smalling,,Defender,32,22/11/1989,Greenwich,England,England,194 cm,81 kg,,6.854166,6.69980686445604,33,Manchester United,2,Premier League,2018-2019,1,11,2,1,0,0,0,822,2,85,30,25,26,225,140,1,1,8,22,1,0,0,0,1,0,0,0,24,2128,24,0,1,4
899,Andreas Pereira,Andreas,Hoelgebaum Pereira,,Midfielder,25,01/01/1996,Duffel,Belgium,Brazil,178 cm,71 kg,,6.542857,6.739281264566249,33,Manchester United,2,Premier League,2018-2019,0,8,2,1,0,1,0,291,9,77,8,2,11,78,23,14,7,5,12,5,0,0,0,0,0,0,0,15,595,6,9,5,18
906,T. Chong,Tahith,Chong,,Midfielder,22,04/12/1999,Willemstad,Curaçao,Netherlands,185 cm,,,6.7,6.724181044273595,33,Manchester United,2,Premier League,2018-2019,0,2,1,0,0,0,0,12,0,40,0,0,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,2,36,0,2,0,3
896,A. Gomes,Adilson Angel,Abreu de Almeida Gomes,,Midfielder,21,31/08/2000,London,England,England,161 cm,61 kg,,6.5,6.739908366977026,33,Manchester United,2,Premier League,2018-2019,0,2,1,0,0,0,0,20,0,87,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,2,0,3
882,David de Gea,David,de Gea Quintana,,Goalkeeper,31,07/11/1990,Madrid,Spain,Spain,192 cm,76 kg,,6.647367999999999,6.288527690762858,33,Manchester United,2,Premier League,2018-2019,4,0,0,0,54,0,122,569,0,60,0,0,0,9,7,0,0,4,1,1,0,0,0,0,0,0,0,38,3420,38,0,0,0
889,V. Lindelöf,Victor,Nilsson Lindelöf,,Defender,27,17/07/1994,Västerås,Sweden,Sweden,187 cm,80 kg,,6.84,6.687778401513766,33,Manchester United,2,Premier League,2018-2019,0,8,1,1,0,1,0,1329,5,87,40,12,24,201,131,8,8,15,19,1,0,0,0,0,0,0,0,30,2602,29,1,2,3
885,E. Bailly,Eric Bertrand,Bailly,,Defender,27,12/04/1994,Bingerville,Côte d'Ivoire,Côte d'Ivoire,187 cm,77 kg,,6.71,6.612511912653272,33,Manchester United,2,Premier League,2018-2019,0,3,1,0,0,0,0,263,0,65,15,4,13,50,37,5,4,5,5,0,0,1,0,1,0,0,0,12,637,8,4,2,13
888,P. Jones,Phil,Jones,,Defender,29,21/02/1992,Preston,England,England,180 cm,71 kg,,7.023528999999999,6.742487665441634,33,Manchester United,2,Premier League,2018-2019,0,5,2,0,0,1,0,698,3,87,19,11,23,111,78,3,3,10,8,1,0,0,0,0,0,0,0,18,1263,15,3,3,7
890,M. Rojo,Faustino Marcos Alberto,Rojo,,Defender,31,20/03/1990,La Plata,Argentina,Argentina,187 cm,85 kg,,6.48,6.738310113964399,33,Manchester United,2,Premier League,2018-2019,0,6,4,0,0,0,0,90,0,58,5,2,6,19,10,1,1,1,3,2,0,0,0,0,0,0,0,5,211,2,3,2,9
891,L. Shaw,Luke,Shaw,,Defender,26,12/07/1995,Kingston upon Thames,England,England,185 cm,75 kg,,6.917241000000001,7.0369327410798705,33,Manchester United,2,Premier League,2018-2019,0,21,7,1,0,4,0,1381,33,82,55,12,21,258,147,38,27,17,42,11,0,0,0,0,0,0,0,29,2592,29,0,1,1
904,P. Pogba,Paul,Pogba,,Midfielder,28,15/03/1993,Lagny-sur-Marne,France,France,191 cm,84 kg,,7.228571000000001,7.827531011168821,33,Manchester United,2,Premier League,2018-2019,2,105,50,13,0,9,0,1713,55,81,47,9,18,493,234,92,60,69,54,6,0,0,1,0,7,3,0,35,3011,34,1,6,3
901,Mata,Juan Manuel,Mata García,,Midfielder,33,28/04/1988,Burgos,Spain,Spain,170 cm,63 kg,,6.895453999999999,6.9969355231674495,33,Manchester United,2,Premier League,2018-2019,0,19,6,3,0,2,0,602,31,86,9,1,6,86,30,17,10,9,10,3,0,0,2,0,0,0,0,22,1294,16,6,11,17
900,J. Lingard,Jesse,Lingard,,Midfielder,29,15/12/1992,Warrington,England,England,175 cm,62 kg,,6.857692,6.87629846625319,33,Manchester United,2,Premier League,2018-2019,0,32,14,4,0,2,0,652,18,80,29,2,10,183,72,29,13,25,27,3,0,0,2,0,1,0,0,27,1668,19,8,13,10
905,Fred,Frederico,Rodrigues Santos,,Midfielder,28,05/03/1993,Belo Horizonte,Brazil,Brazil,169 cm,64 kg,,6.764705,6.761295933438191,33,Manchester United,2,Premier League,2018-2019,0,17,2,1,0,1,0,664,12,84,29,2,16,138,60,16,10,18,25,2,0,0,0,1,0,0,0,17,1045,13,4,8,19
902,N. Matić,Nemanja,Matić,,Midfielder,33,01/08/1988,Šabac,Serbia,Serbia,194 cm,85 kg,,6.825,6.820583892618591,33,Manchester United,2,Premier League,2018-2019,0,12,3,1,0,0,0,1596,13,85,50,18,31,270,142,19,18,20,27,7,1,0,0,0,0,0,0,28,2441,28,0,4,2
903,S. McTominay,Scott,McTominay,,Midfielder,25,08/12/1996,Lancaster,England,Scotland,193 cm,88 kg,,6.633333,6.745656282137649,33,Manchester United,2,Premier League,2018-2019,0,15,6,2,0,0,0,374,1,73,10,4,15,114,61,4,1,16,11,1,0,0,0,0,0,0,0,16,861,9,7,1,14
908,A. Martial,Anthony,Martial,,Attacker,26,05/12/1995,Massy,France,France,181 cm,76 kg,,7.003703,7.221068797113905,33,Manchester United,2,Premier League,2018-2019,0,39,23,10,0,2,0,561,36,77,9,0,3,194,87,65,32,28,14,2,0,0,2,0,1,0,0,27,1623,18,9,11,12
909,M. Rashford,Marcus,Rashford,,Attacker,24,31/10/1997,Manchester,England,England,180 cm,70 kg,,6.978787,7.245679740722762,33,Manchester United,2,Premier League,2018-2019,0,84,40,10,0,6,0,520,38,78,24,0,3,327,146,87,42,52,26,3,0,1,2,1,0,0,0,33,2343,26,7,15,9
897,M. Greenwood,Mason,Greenwood,,Attacker,20,01/10/2001,Bradford,England,England,181 cm,70 kg,,6.9,6.772174222660553,33,Manchester United,2,Premier League,2018-2019,0,7,4,0,0,0,0,51,3,90,3,0,0,16,7,6,3,1,0,0,0,0,0,0,0,0,0,3,115,1,2,0,2
2461,S. Rondón,José Salomón,Rondón Giménez,,Attacker,31,16/09/1989,Caracas,Venezuela,Venezuela,186 cm,86 kg,,7.00625,7.038700871685594,34,Newcastle,2,Premier League,2018-2019,0,89,29,11,0,7,0,514,32,67,8,3,5,574,198,46,18,26,22,1,0,0,1,0,0,0,0,32,2609,30,2,8,5
18900,Ki Sung-Yeung,Sung-Yeung,Ki,,Midfielder,31,24/01/1989,Gwangju,Korea Republic,Korea Republic,189 cm,75 kg,,6.905555000000001,6.7644379183389365,34,Newcastle,2,Premier League,2018-2019,0,9,2,0,0,1,0,508,16,82,14,1,19,94,47,9,5,16,11,2,0,0,0,0,0,0,0,18,1302,14,4,4,10
18890,A. Barreca,Antonio,Barreca,,Defender,26,18/03/1995,Torino,Italy,Italy,183 cm,70 kg,,6.3,6.717410168850534,34,Newcastle,2,Premier League,2018-2019,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,3
18898,Mohamed Diamé,Mohamed,Diamé,,Midfielder,33,14/06/1987,Créteil,France,Senegal,184 cm,86 kg,,6.551724,6.52424421135168,34,Newcastle,2,Premier League,2018-2019,0,20,3,0,0,0,0,567,2,74,78,9,30,320,149,30,17,20,36,3,0,0,0,0,0,0,0,29,2165,24,5,4,8
18902,Kenedy,Robert Kenedy,Nunes do Nascimento,,Midfielder,25,08/02/1996,Santa Rita do Sapucaí,Brazil,Brazil,182 cm,77 kg,,6.544,6.689706341197322,34,Newcastle,2,Premier League,2018-2019,0,31,6,1,0,1,0,334,11,78,30,0,32,205,89,55,30,22,19,1,0,0,0,0,0,1,0,25,1344,14,11,7,14
18895,F. Lejeune,Florian,Lejeune,,Defender,30,20/05/1991,Paris,France,France,189 cm,89 kg,,7.008333,6.7161937564618865,34,Newcastle,2,Premier League,2018-2019,0,7,2,0,0,0,0,429,6,73,25,5,21,106,64,4,3,5,11,0,0,0,0,1,0,0,0,12,1055,12,0,1,1
18907,Joselu,José Luis,Sanmartín Mato,,Attacker,31,27/03/1990,Stuttgart,Germany,Spain,192 cm,80 kg,,6.68125,6.731690488719502,34,Newcastle,2,Premier League,2018-2019,0,17,5,2,0,0,0,129,2,67,14,0,3,136,66,5,1,7,5,1,0,0,0,0,0,0,0,16,586,5,11,1,23
18905,Y. Muto,Yoshinori,Muto,,Attacker,29,15/07/1992,Tokyo,Japan,Japan,179 cm,72 kg,,6.558822999999999,6.656395077066284,34,Newcastle,2,Premier League,2018-2019,0,6,3,1,0,0,0,80,5,62,8,0,5,98,37,18,9,10,13,1,0,0,0,0,0,0,0,17,516,5,12,4,22
18886,M. Dúbravka,Martin,Dúbravka,,Goalkeeper,32,15/01/1989,Žilina,Slovakia,Slovakia,190 cm,80 kg,,6.7,6.305853160555355,34,Newcastle,2,Premier League,2018-2019,0,0,0,0,48,0,95,552,0,53,2,0,0,28,24,1,1,5,0,1,0,0,0,0,0,0,0,38,3420,38,0,0,0
18891,C. Clark,Ciaran,Clark,,Defender,32,26/09/1989,London,England,Republic of Ireland,185 cm,88 kg,,7.045453999999999,6.828736382216149,34,Newcastle,2,Premier League,2018-2019,1,7,3,3,0,0,0,228,2,74,20,7,12,102,68,0,0,6,6,1,0,0,0,0,0,0,0,11,857,9,2,1,11
18892,P. Dummett,Paul,Dummett,,Defender,30,26/09/1991,Newcastle upon Tyne,England,Wales,183 cm,82 kg,,6.804,6.637804318279345,34,Newcastle,2,Premier League,2018-2019,3,9,1,0,0,0,0,539,5,70,34,10,37,157,104,3,2,10,11,1,0,0,0,1,0,0,0,26,1986,21,5,1,7
2806,F. Schär,Fabian Lukas,Schär,,Defender,30,20/12/1991,Wil,Switzerland,Switzerland,188 cm,84 kg,,7.120833,6.904937179214558,34,Newcastle,2,Premier League,2018-2019,0,25,7,4,0,1,0,677,11,65,60,16,67,289,155,22,14,19,28,12,0,0,0,1,0,0,0,24,2002,22,2,5,9
18894,J. Lascelles,Jamaal,Lascelles,,Defender,28,11/11/1993,Derby,England,England,188 cm,89 kg,,6.978125,6.690401121867806,34,Newcastle,2,Premier League,2018-2019,32,11,1,0,0,1,0,847,3,74,32,28,39,203,134,1,1,9,16,4,0,0,0,0,0,0,0,32,2748,32,0,3,1
18893,F. Fernández,Federico,Fernández,,Defender,32,21/02/1989,Tres Algarrobos,Argentina,Argentina,190 cm,83 kg,,6.821052000000001,6.622873435217384,34,Newcastle,2,Premier League,2018-2019,1,4,1,0,0,1,0,482,5,72,16,12,25,114,60,0,0,7,12,2,0,0,0,1,0,0,0,19,1484,17,2,2,12
18896,Javi Manquillo,Javier,Manquillo Gaitán,,Defender,27,05/05/1994,Madrid,Spain,Spain,178 cm,76 kg,,6.725,6.6566715374993315,34,Newcastle,2,Premier League,2018-2019,0,2,1,0,0,3,0,246,9,57,27,1,17,113,59,11,5,8,13,2,0,0,0,0,0,0,0,18,1097,12,6,2,23
18897,D. Yedlin,DeAndre,Yedlin,,Defender,28,09/07/1993,Seattle,USA,USA,172 cm,75 kg,,6.631034,6.657821679435106,34,Newcastle,2,Premier League,2018-2019,0,11,2,1,0,2,0,525,28,70,54,10,28,226,105,19,8,13,41,6,0,1,0,2,0,0,0,29,2475,28,1,2,6
18904,J. Shelvey,Jonjo,Shelvey,,Midfielder,29,27/02/1992,London,England,England,184 cm,80 kg,,7.10625,7.023950529927677,34,Newcastle,2,Premier League,2018-2019,1,23,8,1,0,1,0,446,25,70,22,3,7,92,51,12,10,5,16,1,0,0,0,0,0,0,0,16,944,10,6,2,13
18903,M. Ritchie,Matt,Ritchie,,Midfielder,32,10/09/1989,Gosport,England,Scotland,172 cm,76 kg,,7.086111,7.235763734498968,34,Newcastle,2,Premier League,2018-2019,0,41,10,2,0,8,0,803,61,70,70,11,51,338,155,32,15,38,55,9,0,0,0,0,1,1,0,36,2940,35,1,14,1
18899,I. Hayden,Isaac,Hayden,,Midfielder,26,22/03/1995,Chelmsford,England,England,185 cm,79 kg,,6.954166000000001,6.904851760219402,34,Newcastle,2,Premier League,2018-2019,0,22,5,1,0,4,0,572,23,71,73,4,40,268,151,16,12,14,32,3,0,1,0,0,0,0,0,25,1862,21,4,6,8
19163,J. Murphy,Jacob,Murphy,,Midfielder,26,24/02/1995,London,England,England,179 cm,74 kg,,6.6,6.675238098379719,34,Newcastle,2,Premier League,2018-2019,0,2,1,0,0,1,0,29,1,78,6,2,1,30,13,8,3,0,4,0,0,0,0,0,0,0,0,9,300,3,6,3,13
2507,M. Almirón,Miguel Ángel,Almirón Rejala,,Midfielder,27,10/02/1994,Asunción,Paraguay,Paraguay,174 cm,63 kg,,6.96,6.858421449992928,34,Newcastle,2,Premier League,2018-2019,0,19,8,0,0,0,0,180,13,72,20,1,8,79,45,14,7,17,6,0,0,0,0,0,0,0,0,10,763,9,1,5,1
3423,C. Atsu,Christian,Atsu Twasam,,Midfielder,29,10/01/1992,Ada Foah,Ghana,Ghana,165 cm,65 kg,,6.610714,6.6791087404680445,34,Newcastle,2,Premier League,2018-2019,0,28,14,1,0,0,0,314,18,76,24,3,7,224,84,52,25,25,13,2,0,0,0,0,0,0,0,28,1487,15,13,7,18
18901,S. Longstaff,Sean,Longstaff,,Midfielder,24,30/10/1997,Newcastle upon Tyne,England,England,181 cm,65 kg,,6.877777,6.773656929010466,34,Newcastle,2,Premier League,2018-2019,0,8,2,1,0,0,0,237,5,79,17,4,10,79,38,6,5,8,7,2,0,0,1,0,0,0,0,9,688,8,1,2,7
18906,Ayoze Pérez,Ayoze,Pérez Gutiérrez,,Attacker,28,29/07/1993,Santa Cruz de Tenerife,Spain,Spain,178 cm,72 kg,,6.932432,7.210722425798158,34,Newcastle,2,Premier League,2018-2019,0,55,28,12,0,2,0,591,46,75,60,4,42,453,174,81,46,42,46,2,0,0,0,0,0,0,0,37,2929,34,3,15,4
18951,Callum Slattery,Callum,Slattery,,Midfielder,21,08/02/1999,,England,England,175 cm,,,6.466666,6.686434440799533,41,Southampton,2,Premier League,2018-2019,0,1,0,0,0,0,0,22,0,54,4,1,2,30,11,2,1,3,4,0,0,0,0,0,0,0,0,3,110,1,2,0,9
1749,S. Davis,Steven,Davis,,Midfielder,36,01/01/1985,Ballymena,Northern Ireland,Northern Ireland,173 cm,70 kg,,7.0,6.749564070604521,41,Southampton,2,Premier League,2018-2019,1,0,0,0,0,1,0,64,3,87,2,0,1,5,3,0,0,0,2,0,0,0,0,0,0,0,0,3,96,1,2,0,9
